Q23489237,Q7187
Q24393430,Q7187
Q22329007,Q7187
Q23584243,Q8054
Q24047611,Q417841
Q23558868,Q8054
Q23526366,Q8054
Q23378076,Q7187
Q23583548,Q8054
Q27540251,Q7187
Q23246633,Q7187
Q23327788,Q8054
Q24206770,Q1349015
Q23255141,Q7187
Q21107201,Q8054
Q27540456,Q7187
Q18871377,Q13357858
Q23477169,Q8054
Q22293212,Q8054
Q24375857,Q7187
Q23353848,Q8054
Q220310,Q417841
Q23260252,Q7187
Q23285497,Q7187
Q23508264,Q8054
Q15145537,Q1567915
Q23169786,Q7187
Q20869347,Q7187
Q23204433,Q7187
Q23129461,Q7187
Q21990156,Q8054
Q23193867,Q7187
Q182676,Q1414991
Q22332771,Q7187
Q3725533,Q7187
Q21970533,Q7187
Q22284624,Q22274790
Q23077102,Q7187
Q18031950,Q7187
Q18968950,Q7187
Q26694771,Q5663900
Q21057047,Q7187
Q22262716,Q7187
Q27470323,Q8054
Q24117187,Q8054
Q23445234,Q8054
Q2523830,Q13357858
Q24173793,Q7187
Q22322569,Q7187
Q21111296,Q21105358
Q24580073,Q7187
Q23554296,Q8054
Q22313343,Q8054
Q23374879,Q7187
Q27543756,Q7187
Q24587105,Q7187
Q18317272,Q8054
Q24218968,Q8054
Q23105581,Q7187
Q24172395,Q7187
Q1699583,Q7187
Q742064,Q39546
Q18297781,Q7187
Q23119533,Q7187
Q24383503,Q7187
Q23432896,Q8054
Q24099897,Q8054
Q24379905,Q7187
Q23149637,Q7187
Q23233471,Q8054
Q26698708,Q5663900
Q18307413,Q7187
Q24782845,Q898273
Q26202498,Q4796437
Q24149209,Q8054
Q26695545,Q5663900
Q23503260,Q8054
Q23162483,Q7187
Q23344106,Q7187
Q18310109,Q7187
Q23386921,Q7187
Q24784527,Q898273
Q23463809,Q7187
Q5203332,Q7187
Q23263458,Q7187
Q8073060,Q3240003
Q21111342,Q8054
Q498087,Q121998
Q21687233,Q7187
Q23374373,Q7187
Q21118313,Q22276074
Q24723185,Q417841
Q14864769,Q7187
Q23341293,Q7187
Q24223839,Q8054
Q24106779,Q8054
Q23392847,Q7187
Q23147250,Q8054
Q23384931,Q7187
Q23430775,Q8054
Q23219596,Q7187
Q5283559,Q8054
Q26695186,Q5663900
Q23502213,Q8054
Q23628118,Q8054
Q18300488,Q7187
Q23629828,Q7187
Q21758008,Q8054
Q23173717,Q7187
Q23517050,Q8054
Q24281219,Q8054
Q381249,Q210932
Q15835370,Q600751
Q23313771,Q7187
Q23115665,Q7187
Q22270825,Q8054
Q21627195,Q7187
Q23345255,Q7187
Q24150378,Q8054
Q23110362,Q7187
Q23624192,Q8054
Q27752438,Q8054
Q23087399,Q7187
Q23050816,Q8054
Q23140999,Q7187
Q23266066,Q7187
Q23584048,Q8054
Q23427952,Q7187
Q23245325,Q7187
Q17054956,Q13357858
Q23176392,Q7187
Q22263066,Q7187
Q21141149,Q8054
Q21627646,Q7187
Q24609776,Q7187
Q27471092,Q8054
Q23440347,Q8054
Q23190051,Q7187
Q23110323,Q7187
Q27753743,Q8054
Q20640090,Q13357858
Q21105527,Q8054
Q23243792,Q7187
Q14913782,Q7187
Q1321884,Q18975399
Q24379836,Q7187
Q27760007,Q8054
Q27548701,Q8054
Q23311757,Q7187
Q20749836,Q7187
Q20763067,Q7187
Q23324361,Q7187
Q20769639,Q7187
Q27552958,Q8054
Q23615385,Q8054
Q18273822,Q7187
Q23369997,Q7187
Q23180781,Q7187
Q23142174,Q7187
Q21687021,Q7187
Q13349,Q715278
Q21116746,Q8054
Q23391538,Q7187
Q20788926,Q7187
Q23177092,Q7187
Q16699364,Q8054
Q24286200,Q8054
Q22331568,Q7187
Q23119029,Q7187
Q23366916,Q7187
Q23156303,Q7187
Q24724832,Q417841
Q21688489,Q7187
Q20867092,Q7187
Q18323744,Q7187
Q23224264,Q7187
Q759603,Q7187
Q18298890,Q7187
Q20768068,Q7187
Q23609533,Q7187
Q23515986,Q8054
Q20777614,Q7187
Q20770035,Q7187
Q23582956,Q8054
Q2000001,Q214244
Q24117450,Q8054
Q23148137,Q8054
Q22263586,Q7187
Q846411,Q192783
Q2309688,Q8054
Q18298236,Q7187
Q18311774,Q7187
Q23175671,Q7187
Q789196,Q190549
Q23219435,Q7187
Q24105561,Q8054
Q21167064,Q7187
Q18034876,Q7187
Q23408608,Q7187
Q18846020,Q549792
Q23407987,Q7187
Q23195983,Q7187
Q23086894,Q7187
Q23519850,Q8054
Q23371231,Q7187
Q2514791,Q7187
Q23247719,Q7187
Q23536030,Q8054
Q7121233,Q11436
Q23390632,Q7187
Q7157930,Q898273
Q23245211,Q7187
Q2983145,Q1125341
Q23366000,Q7187
Q18255517,Q7187
Q22317664,Q8054
Q18032047,Q20747295
Q23568077,Q8054
Q21688107,Q7187
Q23223839,Q8054
Q20773411,Q7187
Q24119446,Q8054
Q24141841,Q8054
Q14859916,Q15315843
Q24277224,Q8054
Q23370102,Q7187
Q24788219,Q417841
Q24180639,Q7187
Q1187393,Q697175
Q22917872,Q14467526
Q23331081,Q7187
Q22300297,Q8054
Q23372607,Q7187
Q23203321,Q7187
Q24144512,Q8054
Q23605029,Q8054
Q23076686,Q7187
Q23318894,Q7187
Q23472732,Q8054
Q23266175,Q7187
Q22229604,Q7187
Q24177133,Q7187
Q23508878,Q8054
Q5597009,Q543654
Q20786102,Q7187
Q23490169,Q8054
Q21988489,Q8054
Q23408272,Q7187
Q23342467,Q7187
Q22300454,Q8054
Q24286022,Q139677
Q18380558,Q7187
Q23620586,Q8054
Q21986821,Q8054
Q23244695,Q8054
Q27741555,Q8054
Q23540730,Q8054
Q23551653,Q8054
Q23439521,Q8054
Q24377782,Q7187
Q23610829,Q8054
Q27743965,Q7187
Q23426835,Q7187
Q24096024,Q7187
Q18272632,Q7187
Q14883733,Q22269626
Q20763711,Q7187
Q23587379,Q8054
Q20780575,Q7187
Q26698480,Q5663900
Q23148786,Q7187
Q22291700,Q8054
Q23085021,Q7187
Q23473222,Q8054
Q18252185,Q7187
Q23215001,Q8054
Q23102139,Q7187
Q24787733,Q417841
Q26693124,Q5663900
Q1298239,Q8054
Q27756834,Q8054
Q24427517,Q7187
Q23189550,Q7187
Q23518210,Q8054
Q22983260,Q7187
Q18270399,Q7187
Q23505943,Q8054
Q23164548,Q8054
Q18306467,Q7187
Q23274880,Q7187
Q26250198,Q8054
Q21762058,Q8054
Q22315114,Q8054
Q18068157,Q20747295
Q23426374,Q8054
Q27740625,Q8054
Q23035722,Q7187
Q22304324,Q22298645
Q22306907,Q7187
Q23604473,Q8054
Q23166469,Q7187
Q24181689,Q7187
Q23397328,Q7187
Q23391292,Q7187
Q27551390,Q8054
Q23456828,Q8054
Q23601242,Q8054
Q24183573,Q7187
Q24184930,Q7187
Q22228325,Q7187
Q24373529,Q7187
Q23166321,Q7187
Q9027405,Q27993
Q23092723,Q7187
Q24784167,Q417841
Q22226346,Q7187
Q24099517,Q14763008
Q24626069,Q7187
Q24110861,Q7187
Q24600769,Q7187
Q18304916,Q7187
Q2892779,Q18553923
Q22162398,Q8054
Q22272999,Q8054
Q23224725,Q7187
Q27739391,Q7187
Q23603442,Q8054
Q18295726,Q7187
Q24101288,Q8054
Q3514338,Q557141
Q23556049,Q8054
Q23191872,Q8054
Q23126078,Q7187
Q23388889,Q7187
Q23316210,Q7187
Q23635272,Q8054
Q22990468,Q8054
Q24411497,Q7187
Q21763229,Q8054
Q3888748,Q13379369
Q18263767,Q7187
Q23634807,Q8054
Q23253220,Q7187
Q23568661,Q7187
Q23294557,Q7187
Q24226319,Q8054
Q23086077,Q7187
Q23457635,Q8054
Q5554023,Q1955280
Q419411,Q8054
Q23275395,Q7187
Q24740475,Q898273
Q24151641,Q7187
Q20781170,Q7187
Q18304380,Q8054
Q24783393,Q417841
Q23352123,Q7187
Q23397061,Q7187
Q21510863,Q19902884
Q24119520,Q8054
Q23146077,Q7187
Q24183060,Q7187
Q23575122,Q8054
Q24739645,Q417841
Q23376154,Q8054
Q23453765,Q8054
Q21131637,Q8054
Q27744160,Q8054
Q5756773,Q7187
Q1981839,Q7150
Q5176615,Q5663900
Q23495838,Q8054
Q13403198,Q7187
Q27098343,Q20747295
Q20867712,Q7187
Q23599141,Q8054
Q27543218,Q7187
Q22135299,Q8054
Q23242576,Q7187
Q22568803,Q7187
Q637342,Q40056
Q23426651,Q8054
Q23540452,Q8054
Q23232106,Q7187
Q24148060,Q8054
Q22225836,Q7187
Q23509729,Q8054
Q23175975,Q7187
Q23417967,Q7187
Q18261298,Q7187
Q22297302,Q7187
Q27551071,Q8054
Q2807518,Q19842071
Q14916263,Q22294339
Q24172100,Q7187
Q23212415,Q7187
Q23217696,Q7187
Q24580880,Q7187
Q18047207,Q7187
Q23399548,Q7187
Q20768705,Q7187
Q24617314,Q7187
Q27551654,Q8054
Q18300180,Q7187
Q18308830,Q7187
Q23532054,Q8054
Q18969725,Q7187
Q23557085,Q8054
Q3656659,Q1125341
Q18307565,Q7187
Q18308301,Q7187
Q23525374,Q8054
Q23522613,Q8054
Q23172093,Q7187
Q23340264,Q7187
Q21131131,Q21121277
Q24252309,Q8054
Q23354282,Q7187
Q18260489,Q7187
Q18034516,Q7187
Q23493465,Q7187
Q23190450,Q7187
Q24128077,Q7187
Q27758120,Q8054
Q24604880,Q7187
Q23220983,Q7187
Q23244444,Q7187
Q23219625,Q7187
Q23458289,Q8054
Q23578464,Q7187
Q20970128,Q7187
Q27754350,Q8054
Q24619943,Q7187
Q22234539,Q8054
Q14863055,Q14902312
Q24408049,Q7187
Q23378609,Q7187
Q16001936,Q7187
Q23141335,Q7187
Q23504829,Q8054
Q27755073,Q8054
Q23458038,Q8054
Q21150381,Q8054
Q23383754,Q8054
Q23330056,Q7187
Q7501903,Q11436
Q24179432,Q7187
Q23200727,Q7187
Q22311705,Q7187
Q1158876,Q7187
Q23401103,Q7187
Q22268028,Q7187
Q23514173,Q8054
Q23598080,Q8054
Q27540336,Q7187
Q23460335,Q8054
Q24388063,Q7187
Q22258063,Q8054
Q27757189,Q8054
Q22317071,Q8054
Q23229682,Q8054
Q23145692,Q8054
Q20762628,Q7187
Q23435898,Q7187
Q23616577,Q8054
Q23408325,Q7187
Q16001200,Q8054
Q3939761,Q13221579
Q23555494,Q8054
Q21991708,Q8054
Q21988325,Q8054
Q23213041,Q7187
Q23115216,Q7187
Q727000,Q13357858
Q23608615,Q8054
Q24603945,Q7187
Q21121752,Q8054
Q23239414,Q7187
Q6725532,Q22328626
Q23173207,Q7187
Q24179962,Q7187
Q2233514,Q868965
Q22288793,Q7187
Q24402277,Q7187
Q23461657,Q8054
Q3000131,Q7187
Q18312418,Q7187
Q23109735,Q7187
Q3743261,Q170258
Q22283761,Q7187
Q23509952,Q8054
Q23234499,Q7187
Q3122831,Q8054
Q22264205,Q7187
Q23550111,Q8054
Q23191449,Q8054
Q23179036,Q7187
Q23385634,Q7187
Q23458396,Q8054
Q23332977,Q7187
Q23268525,Q7187
Q24125520,Q8054
Q24601057,Q7187
Q23584959,Q8054
Q23630016,Q8054
Q23606088,Q8054
Q24147949,Q8054
Q18263932,Q20747295
Q23290201,Q7187
Q22321334,Q7187
Q21991985,Q8054
Q21989922,Q8054
Q23172171,Q7187
Q18295077,Q7187
Q24119124,Q8054
Q23371571,Q8054
Q786358,Q3644990
Q27759196,Q8054
Q26692760,Q5663900
Q23252418,Q7187
Q23284222,Q7187
Q18966081,Q12136
Q23443642,Q8054
Q23253147,Q7187
Q18316493,Q7187
Q21136612,Q8054
Q23390440,Q7187
Q23363623,Q7187
Q27549275,Q8054
Q1567733,Q15731574
Q23594711,Q8054
Q23496628,Q8054
Q26242908,Q7187
Q24769369,Q898273
Q23341690,Q7187
Q23411261,Q7187
Q23420543,Q8054
Q23218651,Q7187
Q23195869,Q7187
Q26245540,Q7187
Q24282000,Q8054
Q24786123,Q7187
Q23423590,Q8054
Q27741160,Q8054
Q22267119,Q7187
Q835718,Q12136
Q23535009,Q8054
Q23587697,Q8054
Q22238835,Q7187
Q23614783,Q8054
Q23289085,Q7187
Q24098887,Q8054
Q23596062,Q8054
Q24184132,Q7187
Q20773366,Q7187
Q27746731,Q8054
Q23365144,Q7187
Q22319017,Q417841
Q23327534,Q7187
Q22306113,Q8054
Q24104650,Q8054
Q23384562,Q7187
Q26241953,Q7187
Q18881261,Q1090
Q23082577,Q7187
Q21761966,Q21173787
Q18315400,Q7187
Q18251380,Q7187
Q23328608,Q7187
Q23366293,Q7187
Q21626890,Q7187
Q23313774,Q7187
Q27348367,Q13357858
Q22303406,Q21759249
Q23577098,Q8054
Q22305069,Q22299716
Q21550382,Q39546
Q23453695,Q8054
Q19043286,Q7187
Q23389185,Q7187
Q23251538,Q7187
Q23511751,Q7187
Q7578581,Q8054
Q22226205,Q7187
Q10312791,Q7187
Q23125648,Q7187
Q23124485,Q7187
Q23191384,Q7187
Q24125648,Q8054
Q27747926,Q8054
Q23402388,Q7187
Q21126069,Q8054
Q24140364,Q8054
Q21126962,Q8054
Q20958683,Q7187
Q23119536,Q7187
Q23423850,Q8054
Q23299711,Q8054
Q22301100,Q8054
Q24391514,Q20747295
Q24777881,Q8054
Q23272772,Q7187
Q23616269,Q8054
Q24381019,Q7187
Q18049236,Q20747295
Q27120856,Q7187
Q21497715,Q8054
Q23482659,Q8054
Q18972256,Q7187
Q23186996,Q7187
Q23536286,Q8054
Q7940204,Q6043630
Q23452837,Q8054
Q23235307,Q7187
Q18297107,Q7187
Q23383188,Q7187
Q27738258,Q8054
Q23273660,Q7187
Q23257749,Q7187
Q24787925,Q8054
Q24113489,Q7187
Q23149611,Q7187
Q23269745,Q7187
Q7700567,Q7187
Q23391684,Q7187
Q23332851,Q7187
Q24593132,Q7187
Q23548748,Q8054
Q23232822,Q7187
Q24608933,Q7187
Q23627743,Q8054
Q23533059,Q8054
Q23343862,Q7187
Q23262092,Q7187
Q23458001,Q8054
Q22567579,Q7187
Q313695,Q7187
Q27625834,Q13357858
Q7333632,Q754523
Q18254197,Q20747295
Q26690378,Q5663900
Q22312179,Q7187
Q23408149,Q7187
Q23404713,Q7187
Q23350213,Q7187
Q1146586,Q19863219
Q20952047,Q7187
Q23557444,Q8054
Q18252758,Q20747295
Q767845,Q7187
Q27482432,Q8054
Q21130794,Q8054
Q23439950,Q8054
Q17906957,Q1057187
Q23573322,Q7187
Q21120916,Q14864451
Q18062513,Q7187
Q24370317,Q7187
Q24590596,Q7187
Q22268761,Q7187
Q23233317,Q7187
Q21991054,Q8054
Q22300678,Q7187
Q27738686,Q8054
Q24568742,Q7187
Q23051441,Q8054
Q23451098,Q8054
Q20765667,Q7187
Q24597745,Q7187
Q23550534,Q8054
Q23283518,Q7187
Q23114140,Q7187
Q23139580,Q7187
Q23273420,Q7187
Q23189647,Q7187
Q23466394,Q8054
Q19858585,Q486839
Q23171175,Q8054
Q23067147,Q7187
Q18037678,Q7187
Q23609826,Q7187
Q23590914,Q8054
Q23089864,Q7187
Q26695386,Q5663900
Q15320335,Q20747295
Q24594162,Q7187
Q22265387,Q8054
Q23162652,Q7187
Q24388969,Q7187
Q23164491,Q7187
Q2059800,Q5663900
Q23392267,Q7187
Q23109010,Q7187
Q24136288,Q8054
Q22228338,Q7187
Q23548487,Q8054
Q23506712,Q8054
Q23626646,Q8054
Q24783247,Q417841
Q27740418,Q8054
Q7542512,Q7187
Q27491362,Q7187
Q23212208,Q7187
Q18928105,Q4781026
Q144,Q21075684
Q20961494,Q7187
Q23125723,Q7187
Q21632537,Q7187
Q22313928,Q8054
Q21688229,Q7187
Q23261860,Q7187
Q22990109,Q8054
Q23146511,Q7187
Q14890110,Q20747295
Q18312296,Q7187
Q18301265,Q8054
Q23065578,Q8054
Q23452996,Q8054
Q23095835,Q7187
Q23084707,Q7187
Q18401349,Q7187
Q21148939,Q7187
Q24280943,Q8054
Q21980252,Q8054
Q20766274,Q7187
Q794377,Q9779
Q23245986,Q7187
Q23620503,Q7187
Q23122424,Q7187
Q23254222,Q7187
Q22289736,Q8054
Q24227886,Q7187
Q23429016,Q8054
Q26242727,Q7187
Q23444606,Q8054
Q23356576,Q7187
Q138858,Q1955150
Q23276448,Q7187
Q27744379,Q8054
Q23237969,Q8054
Q23609730,Q8054
Q21123297,Q8054
Q13705,Q1813494
Q1639579,Q134566
Q23173635,Q7187
Q20781470,Q7187
Q23115129,Q7187
Q23626182,Q8054
Q23086089,Q7187
Q23583741,Q8054
Q23594343,Q8054
Q21762753,Q8054
Q12050670,Q14637321
Q23609222,Q8054
Q24268999,Q8054
Q24151738,Q7187
Q22274997,Q7187
Q24583228,Q7187
Q23477741,Q7187
Q5129750,Q212920
Q23367059,Q7187
Q23228838,Q7187
Q23468386,Q417841
Q23559725,Q8054
Q22315579,Q8054
Q18269758,Q20747295
Q24105547,Q8054
Q24422174,Q7187
Q23255872,Q8054
Q14864203,Q14901437
Q23580146,Q8054
Q21984420,Q8054
Q1898118,Q10943
Q482600,Q11053
Q20958949,Q7187
